zp,descripcion,id_fecha,id_Grupo,id_Asunto,id_Hora,colonia,id_Lugar,calle2
520.0,UNEVID,2023-09-12,PORTAR OBJETOS PELIG.,PORTAR OBJETOS PELIG.,09:40,PRADERAS DEL SOL,SOL DEL ENCANTO,VISTA DEL SOL
521.0,UNEVID,2023-09-13,PORTAR OBJETOS PELIG.,PORTAR OBJETOS PELIG.,19:10,CERRADAS DEL SUR,CERRO DE LOS METATES,CERRO ZEMPUALA
626.0,VALLE,2023-09-18,PORTAR OBJETOS PELIG.,PORTAR OBJETOS PELIG.,03:14,HACIENDA DE LAS TORRES,HACIENDA DE LAS TORRES,PERCHERON
516.0,UNEVID,2023-03-20,PRIVACION DE LA LIBERTAD,PRIVACION DE LA LIBERTAD,06:30,PARAJES DE SAN ISIDRO,VOLCAN SANTA ANA,VOLCAN DE AGUA
522.0,UNEVID,2023-04-02,PRIVACION DE LA LIBERTAD,PRIVACION DE LA LIBERTAD,23:34,LAS HACIENDAS,HACIENDA RIO FLORIDO,HACIENDA CENTRAL
522.0,UNEVID,2023-05-01,PRIVACION DE LA LIBERTAD,PRIVACION DE LA LIBERTAD,08:12,PARAJES DEL SUR FRACCIONAMIENTO,DON MANUEL TALAMAS CAMANDARI,INDEPENDENCIA
508.0,UNEVID,2023-06-04,PRIVACION DE LA LIBERTAD,PRIVACION DE LA LIBERTAD,11:55,TORRES DEL SUR,PALACIO DE TIKAL,PALACIO DE MITLA
514.0,UNEVID,2023-08-07,PRIVACION DE LA LIBERTAD,PRIVACION DE LA LIBERTAD,11:20,PARAJES DE ORIENTE,DUNAS DE CHIHUAHUA,PUERTO TARENTO
523.0,UNEVID,2023-09-18,PRIVACION DE LA LIBERTAD,PRIVACION DE LA LIBERTAD,11:12,CERRADAS DEL SUR,CERRO DE LA VIGA,CERRO NOAS
623.0,PONIENTE,2023-01-01,ROBO A CASA HABITACION,ROBO A CASA HABITACION,12:30,ROMA,TLATOLE,PORTAL DEL CESAR
208.0,UNEVID,2023-01-01,ROBO A CASA HABITACION,ROBO A CASA HABITACION,21:33,EL BARREAL,5 DE MAYO,INSURGENTES
514.0,GOE,2023-02-01,ROBO A CASA HABITACION,ROBO A CASA HABITACION,16:50,MANUEL J. CLOUTHIER,CAPITAN CRISTOBAL RUIZ,FRAY TOMAS GALLARDO
518.0,UNEVID,2023-03-12,ROBO A CASA HABITACION,ROBO A CASA HABITACION,06:32,URBIVILLA DEL CEDRO,CEDROS DEL PORTEZUELO,MONTE BLANCO
512.0,UNEVID,2023-03-18,ROBO A CASA HABITACION,ROBO A CASA HABITACION,18:00,HORIZONTES DEL SUR,INDEPENDENCIA,BUFALO
514.0,GOE,2023-03-26,ROBO A CASA HABITACION,ROBO A CASA HABITACION,17:41,PARAJES DE ORIENTE,DUNAS DE NAMIBIA,ZARAGOZA
615.0,RIVERAS,2023-04-30,ROBO A CASA HABITACION,ROBO A CASA HABITACION,09:06,GRANJERO,PAPAYA,HENEQUEN
604.0,ORIENTE,2023-05-30,ROBO A CASA HABITACION,ROBO A CASA HABITACION,13:30,MISION DE LOS LAGOS,MISION DE SAN PEDRO,MISION SAN ANTONIO
517.0,UNEVID,2023-06-18,ROBO A CASA HABITACION,ROBO A CASA HABITACION,23:45,URBIVILLA DEL CAMPO,CAMPOS DEL BOSQUE,CAMPOS DE LA SELVA
407.0,ORIENTE,2023-07-02,ROBO A CASA HABITACION,ROBO A CASA HABITACION,04:30,VILAGO RESIDENCIAL,VIA AERO,VIA ALEO
518.0,GOE,2023-07-19,ROBO A CASA HABITACION,ROBO A CASA HABITACION,18:55,URBIVILLA DEL CEDRO,CEDROS DE LA CUMBRE,CEDROS DEL SOLAR
520.0,UNEVID,2023-08-19,ROBO A CASA HABITACION,ROBO A CASA HABITACION,19:51,PRADERAS DEL SOL,SOL DE FRESNO,PRADERA DEL SOL
412.0,ORIENTE,2023-08-26,ROBO A CASA HABITACION,ROBO A CASA HABITACION,16:54,CANTARES RESIDENCIAL,VIA CANTAR DE ASPREMONT,VIA JAZMENO
501.0,GOE,2023-08-25,ROBO A CASA HABITACION,ROBO A CASA HABITACION,20:15,VILLA RESIDENCIAL DEL REAL,DON MANUEL TALAMAS CAMANDARI,CAÐON DE URIQUE
518.0,UNEVID,2023-09-19,ROBO A CASA HABITACION,ROBO A CASA HABITACION,16:35,URBI VILLA DEL CEDRO,PICO DE FATIMA,MONTE TRIGO
526.0,GOE,2023-01-04,ROBO A NEGOCIO,ROBO A NEGOCIO,18:18,URBIVILLA DEL CEDRO,CEDROS DE LOS ALPES,MONTE CAMERUN
406.0,POLICIA COMERCIAL,2023-01-19,ROBO A NEGOCIO,ROBO FARDERO,11:10,EL CAMPANARIO,PEDRO ROSALES DE LEON,SAN GERONIMO
509.0,GOE,2023-03-08,ROBO A NEGOCIO,ROBO A NEGOCIO,13:57,RINCONADA DE LAS TORRES,MARFA,RINCON DE EXTREMADURA
116.0,COM. ESPECIALES,2023-04-05,ROBO A NEGOCIO,ROBO FARDERO,15:11,ALTAVISTA,CLORO,INGENIERO BERNARDO NORZAGARAY
413.0,POLICIA COMERCIAL,2023-04-13,ROBO A NEGOCIO,ROBO FARDERO,16:13,USOS MIXTOS,EJERCITO NACIONAL,RANCHO EL BECERRO
526.0,UNEVID,2023-04-20,ROBO A NEGOCIO,ROBO A NEGOCIO,07:17,PARAJES DE SAN JOSE,COSTA BLANCA,COSTA DE CENTLA
625.0,SUR,2023-05-01,ROBO A NEGOCIO,ROBO A NEGOCIO,05:56,VILLA RESIDENCIAL DEL REAL,CAÐON DE URIQUE,CAÐON DE URIQUE
520.0,UNEVID,2023-05-01,ROBO A NEGOCIO,ROBO FARDERO,15:10,EL MEZQUITAL,MEZQUITAL,AMARANTO
411.0,POLICIA COMERCIAL,2023-05-06,ROBO A NEGOCIO,ROBO FARDERO,14:35,LAS ALDABAS,FRANCISCO VILLARREAL TORRES,LAS ALDABAS
612.0,COM. ESPECIALES,2023-05-23,ROBO A NEGOCIO,ROBO FARDERO,18:06,SERVICIOS GENERALES,MANUEL JESUS CLOUTHIER,HIEDRA
411.0,POLICIA COMERCIAL,2023-06-20,ROBO A NEGOCIO,ROBO FARDERO,13:57,USOS MIXTOS,MANUEL GOMEZ MORIN,FRANCISCO VILLARREAL TORRES
414.0,POLICIA COMERCIAL,2023-06-25,ROBO A NEGOCIO,ROBO FARDERO,16:00,USOS MIXTOS,TEOFILO BORUNDA,PASEO DE LA VICTORIA
414.0,POLICIA COMERCIAL,2023-07-03,ROBO A NEGOCIO,ROBO FARDERO,15:00,SERVICIOS GENERALES /ESPACIO ABIERTO,TEOFILO BORUNDA,PASEO DE LA VICTORIA
704.0,GOE,2023-07-13,ROBO A NEGOCIO,ROBO FARDERO,15:05,RIVERAS DEL BRAVO,RIVERA DEL SALADO,RIVERA PIEDRAS NEGRAS
131.0,PONIENTE,2023-07-17,ROBO A NEGOCIO,ROBO A NEGOCIO,05:55,CHAVEÐA,BELISARIO DOMINGUEZ,DEL 57
516.0,UNEVID,2023-07-15,ROBO A NEGOCIO,ROBO A NEGOCIO,08:00,PARAJES DE SAN ISIDRO,PASEO DE SAN ISIDRO,FORTIN DE LA SOLEDAD
526.0,UNEVID,2023-07-18,ROBO A NEGOCIO,ROBO A TIENDAS DE CONVENIENCIA,18:20,PARAJES DE SAN JOSE,COSTA MENORCA,FUNDADORES DE AMERICA
605.0,SUR,2023-08-05,ROBO A NEGOCIO,ROBO A NEGOCIO,10:53,LA CUESTA,SIERRA DE LA BREÐA,SIERRA PEÐA BLANCA
508.0,UNEVID,2023-08-07,ROBO A NEGOCIO,ROBO A NEGOCIO,15:30,TORRES DEL SUR,PALACIO DE MITLA,DE LAS TORRES
413.0,POLICIA COMERCIAL,2023-08-26,ROBO A NEGOCIO,ROBO A NEGOCIO,10:15,CENTRO DE DISTRITO,PASEO DE LA VICTORIA,TEOFILO BORUNDA
526.0,GOE,2023-08-31,ROBO A NEGOCIO,ROBO FARDERO,18:31,PARAJES DE SAN JOSE,FEDERICO DE LA VEGA,PASEO DE SAN JOSE
516.0,GOE,2023-09-07,ROBO A NEGOCIO,ROBO FARDERO,18:22,PARAJES DE SAN ISIDRO,DON MANUEL TALAMAS CAMANDARI,PASEO DE SAN ISIDRO
711.0,VALLE,2023-09-08,ROBO A NEGOCIO,ROBO A NEGOCIO,09:10,PARAJES SAN ISIDRO II,VOLCAN IRAZU,VOLCAN OLIVINO
502.0,UNEVID,2023-09-08,ROBO A NEGOCIO,ROBO A NEGOCIO,09:20,ZARAGOZA D. B.,MANUEL GOMEZ MORIN,MARIANO JIMENEZ
518.0,UNEVID,2023-09-11,ROBO A NEGOCIO,ROBO A TIENDAS DE CONVENIENCIA,07:58,URBIVILLA DEL CEDRO,MONTES DEL CANTAL,CEDROS DE LA LOMA
609.0,UNIVERSIDAD,2023-09-15,ROBO A NEGOCIO,ROBO A NEGOCIO,22:59,INFONAVIT OASIS,CAMBOYA,NIGERIA
626.0,VALLE,2023-09-18,ROBO A NEGOCIO,ROBO A NEGOCIO,03:14,HACIENDA DE LAS TORRES,HACIENDA DE LAS TORRES,PERCHERON
607.0,CANINA,2023-09-25,ROBO OTROS,ROBO A TRANSEUNTES,16:16,COLINAS DE JUAREZ,OSCAR FLORES SANCHEZ,JOSE MARIA TORRES
307.0,UNIVERSIDAD,2023-01-01,ROBO OTROS,ROBO DE VEHICULO,04:05,INDEPENDENCIA II,PRESA LAS LAJAS,PRESA DE LA AMISTAD
610.0,POLICIA COMERCIAL,2023-03-01,ROBO OTROS,ROBO DE ACCESORIOS A VEHICULO,16:22,GRANJERO,PLATANO,GRANADA CHINA
618.0,VALLE,2023-03-07,ROBO OTROS,ROBO A TRANSEUNTES,22:03,ECO 2000,PUMA,COYOTE
203.0,GOE,2023-03-16,ROBO OTROS,ROBO OTROS,10:02,HIDALGO,ECUADOR,INGENIERO DAVID HERRERA JORDAN
521.0,GOE,2023-03-20,ROBO OTROS,ROBO FARDERO,18:34,PARAJES DEL SUR FRACCIONAMIENTO,INDEPENDENCIA,PASEO DEL SUR
519.0,GOE,2023-03-27,ROBO OTROS,ROBO A TRANSEUNTES,00:12,HACIENDA DE LAS TORRES XII Y XIII,HACIENDA DEL SOL,PICO ALBA
522.0,UNEVID,2023-04-11,ROBO OTROS,ROBO OTROS,07:45,LAS HACIENDAS,HACIENDA SAMALAYUCA,HACIENDA EL ALAMILLO
516.0,UNEVID,2023-04-10,ROBO OTROS,ROBO A TRANSEUNTES,18:00,PARAJES DE SAN ISIDRO,SANTIAGO TRONCOSO,PASEO DE SAN ISIDRO
407.0,POLICIA COMERCIAL,2023-04-19,ROBO OTROS,ROBO A NEGOCIO,18:39,ALAMEDA,ANTONIO JAIME BERMUDEZ,VICENTE GUERRERO
519.0,RIVERAS,2023-05-13,ROBO OTROS,ROBO DE VEHICULO,02:51,MUNICIPIO LIBRE,GENERACION 1915,EFRAIN GONZALEZ LUNA
622.0,GOE,2023-05-12,ROBO OTROS,ROBO A TRANSEUNTES,19:08,PARQUE INDUSTRIAL LOS BRAVOS,RAMON RAYON,DE LAS TORRES
625.0,SUR,2023-05-24,ROBO OTROS,ROBO A TRANSEUNTES,15:37,VILLA RESIDENCIAL DEL REAL,CAÐON CEROCAHUI,CAÐON CEROCAHUI
630.0,POLICIA COMERCIAL,2023-06-21,ROBO OTROS,ROBO DE ACCESORIOS A VEHICULO,10:20,KILOMETRO 20,PANAMERICANA,INDEPENDENCIA
618.0,POLICIA COMERCIAL,2023-06-27,ROBO OTROS,ROBO A TRANSEUNTES,12:55,CENTRO DE DISTRITO,ZARAGOZA,DE LAS TORRES
206.0,RIVERAS,2023-08-05,ROBO OTROS,ROBO OTROS,12:05,SANTA MONICA,RIO CANDAMEÐO,RIO BALSAS
513.0,GOE,2023-04-30,TENTATIVA DE HOMICIDIO,TENTATIVA DE HOMICIDIO,21:50,FRAY GARCIA DE SAN FRANCISCO,22 DE ENERO,FELIPE GUELE
516.0,UNEVID,2023-03-20,VIOLACION,VIOLACION,06:30,PARAJES DE SAN ISIDRO,VOLCAN SANTA ANA,VOLCAN DE AGUA
625.0,VALLE,2023-03-23,VIOLACION,VIOLACION,14:35,PALMAS DEL SOL (VICTORIA),PIRAMIDES,NACIONES UNIDAS
205.0,UNEVID,2023-04-02,VIOLACION,VIOLACION,04:00,CORDOVA AMERICAS,RIO YAQUI,RIO PAPIGOCHI
632.0,UNEVID,2023-04-16,VIOLACION,VIOLACION,10:42,VALLE DORADO III,PANAMERICANA,SAN RAFAEL
518.0,UNEVID,2023-04-29,VIOLACION,VIOLACION,21:27,URBIVILLA DEL CEDRO,CEDROS DE LA ENSENADA,MONTES DEL CANTAL
514.0,UNEVID,2023-05-20,VIOLACION,VIOLACION,23:27,PARAJES DE ORIENTE,DESIERTO DE NEGEV NORTE,PUERTO ALICANTE
519.0,UNEVID,2023-05-22,VIOLACION,VIOLACION,05:50,TOLEDO,UNIVERSIDAD TECNOLOGICA,HACIENDA DE LA ESPERANZA
521.0,UNEVID,2023-05-26,VIOLACION,VIOLACION,03:12,PARAJES DEL SUR FRACCIONAMIENTO,PASEO DEL SUR,POSADAS
612.0,UNEVID,2023-05-29,VIOLACION,VIOLACION,16:30,ACACIAS,ENRIQUE BENITEZ FLORES,RENE MASCAREÐAS MIRANDA
503.0,UNEVID,2023-06-02,VIOLACION,VIOLACION,07:27,SALVARCAR,DURANGO,PORFIRIO DIAZ
501.0,UNEVID,2023-06-11,VIOLACION,VIOLACION,02:32,VALLE DORADO,SORGO,DE LAS TORRES
312.0,UNEVID,2023-06-17,VIOLACION,VIOLACION,19:40,GRANJAS DE CHAPULTEPEC,ZENZONTLE,ORESTES PEREYRA
527.0,UNEVID,2023-06-25,VIOLACION,VIOLACION,07:51,JARDINES DE ROMA,MONTE ANTENNE,VILLA BORGHESE
302.0,UNEVID,2023-07-13,VIOLACION,VIOLACION,01:45,CONSTITUCION,ANTONIO LEMUS,RAMON ALCAZAR
302.0,UNEVID,2023-07-12,VIOLACION,VIOLACION,12:34,SANTA ROSA,FRANCIA,CARTAGENA
315.0,UNEVID,2023-07-16,VIOLACION,VIOLACION,14:23,1 DE SEPTIEMBRE,GUADALUPE HERNANDEZ LOPEZ,CAPITAN ANTONIO PEREZ
218.0,UNEVID,2023-07-27,VIOLACION,VIOLACION,19:16,TIERRA Y LIBERTAD,ARTURO GAMIZ,15 DE SEPTIEMBRE
